COST,0.111437492296948
AAPL,0.125302986730208
UL,0.117599934267285
PYPL,0.10527505032661
NVS,0.104247976664886
NEE,0.097571997863687
INTU,0.088841871739042
BAM,0.083192966599564
ABB,0.079084671952672
MRK,0.077544061460088
